	"X8294_w_01.genes.results"	"X8295_w_01.genes.results"	"X8296_w_01.genes.results"	"X8297_nos_01.genes.results"	"X8298_nos_01.genes.results"	"X8299_nos_01.genes.results"	"X8300_w_23.genes.results"	"X8301_w_23.genes.results"	"X8302_w_23.genes.results"	"X8303_nos_23.genes.results"	"X8304_nos_23.genes.results"	"X8305_nos_23.genes.results"
"FBgn0050229"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050231"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050232"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050234"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050235"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050237"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050238"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050239"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050240"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050241"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050249"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050250"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050251"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050254"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050257"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050259"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	0.00
"FBgn0050263"	1.00	4.00	2.00	5.00	2.00	4.00	3.00	4.00	2.00	6.00	3.00	4.00
"FBgn0050265"	3.00	6.00	13.21	6.00	3.00	14.00	25.00	34.00	29.00	25.00	32.06	47.01
"FBgn0050267"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050268"	0.00	0.00	0.00	0.00	0.00	5.00	1.00	5.00	4.00	7.00	8.00	4.00
"FBgn0050269"	3.00	9.68	15.57	1.00	0.00	4.46	8.59	9.60	15.58	5.24	6.39	11.28
"FBgn0050271"	1.00	1.00	1.00	1.00	1.00	4.00	11.00	3.00	5.00	0.00	5.00	3.00
"FBgn0050272"	12.00	19.00	27.00	12.00	15.00	25.00	70.00	111.00	130.00	105.00	212.00	86.00
"FBgn0050273"	0.00	2.32	4.43	0.00	0.00	3.54	1.41	4.40	1.42	0.76	1.61	3.72
"FBgn0050274"	0.00	0.00	1.53	0.00	0.00	5.00	1.46	0.00	0.00	0.00	2.72	4.56
"FBgn0050275"	0.00	0.00	0.00	0.00	0.00	3.00	0.00	1.00	0.00	2.00	3.00	1.00
"FBgn0050277"	0.00	1.00	3.00	4.00	5.00	6.00	7.00	15.00	9.00	10.00	24.00	17.00
"FBgn0050278"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
"FBgn0050280"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	0.00	1.00	3.00
"FBgn0050281"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00
"FBgn0050284"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050285"	2.00	3.00	3.00	1.00	2.00	0.00	7.00	13.00	15.00	7.00	22.00	10.00
"FBgn0050286"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	3.00	0.00	1.00	1.00
"FBgn0050287"	1.00	2.00	2.00	2.00	3.00	1.00	42.00	46.00	37.00	15.00	28.00	11.00
"FBgn0050288"	0.00	0.00	0.00	0.00	2.00	2.00	1.00	5.00	0.00	5.00	12.00	5.00
"FBgn0050289"	1.00	1.00	0.00	1.00	3.00	5.00	6.00	6.00	7.00	7.00	14.00	11.00
"FBgn0050290"	546.00	584.00	512.50	385.50	524.00	485.00	677.00	707.00	660.50	557.50	716.00	640.50
"FBgn0050291"	1343.00	1124.00	872.00	934.00	1019.00	1106.00	486.00	476.00	491.00	943.00	1094.00	877.00
"FBgn0050293"	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050295"	303.00	246.00	187.00	215.00	274.00	290.00	239.00	240.00	297.00	294.00	443.00	339.00
"FBgn0050296"	12.00	8.00	31.00	3.00	6.00	27.00	30.00	60.00	66.00	31.00	47.00	52.00
"FBgn0050297"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050298"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050299"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050316"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050323"	1.00	0.00	2.00	0.00	2.00	0.00	0.00	3.00	10.00	0.00	3.00	3.00
"FBgn0050324"	0.00	0.00	1.00	1.00	3.00	1.00	6.00	10.00	10.00	7.00	10.00	8.00
"FBgn0050325"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050326"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050333"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050334"	5.00	4.00	2.00	0.00	0.00	0.00	6.00	3.00	3.00	0.00	0.00	0.00
"FBgn0050338"	66.10	65.00	53.00	79.15	95.00	77.00	16.00	18.03	29.15	22.00	21.00	21.05
"FBgn0050339"	5.00	5.00	16.00	1.00	4.00	2.00	14.00	14.00	14.00	4.00	7.00	1.00
"FBgn0050340"	1.00	2.00	4.00	0.00	1.00	0.00	4.00	2.00	3.00	3.00	2.00	1.00
"FBgn0050342"	925.00	865.00	654.00	802.00	942.00	907.00	1175.00	1313.00	1505.00	1221.00	1648.00	1269.00
"FBgn0050343"	70.00	87.00	71.00	40.00	75.00	67.00	58.00	59.00	54.00	57.00	61.00	76.00
"FBgn0050344"	709.00	721.00	610.00	650.00	816.00	878.00	804.00	890.00	905.00	1071.00	1364.00	1157.00
"FBgn0050345"	10.00	15.00	14.00	52.00	67.00	56.00	15.00	28.00	27.00	78.00	132.00	67.00
"FBgn0050349"	2074.00	1943.00	1614.00	1724.00	2092.00	2207.00	1632.00	1570.00	1683.00	2115.00	2764.00	2324.00
"FBgn0050350"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
"FBgn0050354"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00
"FBgn0050355"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050356"	0.00	0.00	0.00	1.00	2.00	3.00	3.00	5.00	3.00	0.00	4.00	2.00
"FBgn0050357"	3.00	4.00	2.00	2.00	1.00	2.00	10.00	9.00	12.00	6.00	9.00	18.00
"FBgn0050359"	3446.00	2987.00	2559.00	2407.00	2687.00	3109.00	2688.00	2720.00	2671.00	3089.00	3695.00	3710.00
"FBgn0050360"	166.00	143.00	553.00	2.00	1.00	8.00	66.00	219.00	245.00	0.00	5.00	20.00
"FBgn0050361"	5.00	2.00	10.00	1.00	1.00	5.00	15.00	17.00	14.00	5.00	2.00	10.00
"FBgn0050362"	1.00	0.00	2.00	3.00	2.00	4.00	3.00	8.00	12.00	8.00	5.00	16.00
"FBgn0050363"	0.00	0.50	0.00	0.00	0.00	0.50	0.00	0.86	1.50	0.00	0.00	2.73
"FBgn0050364"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050365"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00
"FBgn0050366"	0.00	0.50	0.00	0.00	1.00	0.50	0.00	1.14	1.50	1.00	1.00	5.27
"FBgn0050369"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050371"	8.00	3.00	10.00	0.00	0.00	4.00	4.00	14.00	12.00	0.00	0.00	4.00
"FBgn0050372"	4176.00	3196.00	2731.00	2710.00	2665.00	3460.00	1680.00	2013.00	2405.00	2046.00	2556.00	2279.00
"FBgn0050373"	250.00	345.00	250.00	267.00	320.00	277.00	174.00	224.00	277.00	267.00	333.00	238.00
"FBgn0050374"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050375"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
"FBgn0050376"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050377"	4087.00	3129.00	2520.00	2553.00	3037.00	3179.00	483.00	301.00	227.00	981.00	957.00	538.00
"FBgn0050378"	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.00	0.00	0.00	3.00
"FBgn0050379"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050380"	0.00	0.00	1.00	0.00	2.00	2.00	6.00	8.00	12.00	7.00	14.00	10.00
"FBgn0050381"	444.00	439.00	320.00	266.00	310.00	303.00	40.00	33.00	32.00	80.00	92.00	54.00
"FBgn0050382"	9281.46	9915.77	8224.32	6644.00	8146.05	7211.09	9148.85	9954.73	9618.29	7664.30	10091.03	8952.49
"FBgn0050383"	9.00	5.00	11.00	11.00	44.00	42.00	52.00	64.00	79.00	76.00	136.00	98.00
"FBgn0050384"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050385"	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00
"FBgn0050389"	3713.00	2749.00	2308.00	2558.00	2543.00	3098.00	638.00	691.00	803.00	1218.00	1387.00	1031.00
"FBgn0050390"	699.00	725.00	580.00	517.00	668.00	628.00	779.00	809.00	867.00	813.00	1102.00	872.00
"FBgn0050391"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
"FBgn0050392"	1031.00	1121.00	1018.00	431.00	575.00	514.00	250.00	239.00	202.00	224.00	238.00	147.00
"FBgn0050393"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050394"	1089.00	856.00	800.00	917.00	1073.00	1231.00	775.00	750.00	757.00	1369.00	1651.00	1367.00
"FBgn0050395"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050398"	0.00	1.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00
"FBgn0050401"	5.00	5.00	6.00	67.00	103.00	118.00	1.00	1.00	0.00	7.00	23.00	13.00
"FBgn0050403"	415.00	400.00	363.00	205.00	262.00	251.00	167.00	170.00	128.00	193.00	253.00	182.00
"FBgn0050404"	2139.00	2035.00	1867.00	1667.00	2151.00	2102.00	2465.00	2746.00	2606.00	2380.00	3012.00	2710.00
"FBgn0050406"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050407"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050409"	2.00	2.00	1.00	0.00	3.01	1.00	7.00	7.02	6.00	7.01	14.00	12.00
"FBgn0050410"	2209.00	1848.00	1248.00	1637.00	1694.99	2017.00	111.00	177.98	203.00	576.99	719.00	534.00
"FBgn0050411"	11.00	7.00	15.00	1.00	3.00	17.00	26.00	11.00	13.00	20.00	11.00	9.00
"FBgn0050412"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050413"	3.00	3.00	15.00	0.00	0.00	108.00	64.00	9.00	29.00	111.00	23.00	102.00
"FBgn0050414"	48.00	55.00	50.00	18.00	19.00	16.00	55.00	65.00	65.00	26.00	35.00	23.00
"FBgn0050416"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
"FBgn0050417"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	2.00	2.00	0.00
"FBgn0050418"	5.00	5.00	5.00	1.00	0.00	6.00	4.00	7.00	2.00	5.00	8.00	1.00
"FBgn0050419"	9.00	2.00	14.00	0.00	0.00	4.00	14.00	13.00	9.00	7.00	6.00	15.00
"FBgn0050421"	2323.00	1917.00	1566.00	1544.00	1434.00	1938.00	523.00	637.00	741.00	518.00	723.00	612.00
"FBgn0050423"	1092.00	1283.00	1039.00	756.00	968.00	914.00	1414.00	1658.00	1776.00	1206.00	1716.00	1464.00
"FBgn0050424"	4.00	7.00	19.00	4.00	16.00	12.00	11.00	25.00	15.00	16.00	27.00	37.00
"FBgn0050428"	6.00	11.00	8.00	121.00	176.00	183.00	34.00	48.00	74.00	260.00	402.00	233.00
"FBgn0050429"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00
"FBgn0050430"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050431"	20.00	35.00	23.00	63.00	91.00	111.00	183.00	267.00	360.00	350.00	491.00	410.00
"FBgn0050432"	0.00	0.00	0.00	0.00	3.00	2.00	8.00	8.00	10.00	5.00	13.00	13.00
"FBgn0050438"	295.00	292.00	281.00	150.00	115.00	109.00	305.00	379.00	309.00	184.00	253.00	147.00
"FBgn0050440"	1075.00	1238.00	1102.00	363.00	464.00	528.00	1509.00	1475.00	1297.00	651.00	765.00	640.00
"FBgn0050441"	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	3.00	2.00	0.00
"FBgn0050443"	987.00	858.00	607.00	633.00	641.00	703.00	123.00	122.00	204.00	233.00	263.00	195.00
"FBgn0050446"	1.00	0.00	5.00	2.00	1.00	4.00	2.00	9.00	5.00	2.00	3.00	2.00
"FBgn0050447"	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00
"FBgn0050449"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050452"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050454"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050456"	6.00	7.00	12.00	4.00	2.00	11.00	10.00	13.00	18.00	9.00	9.00	15.00
"FBgn0050457"	24.00	6.00	33.00	0.00	0.00	57.00	60.00	66.00	141.00	2.00	0.00	14.00
"FBgn0050458"	1.00	1.00	2.00	0.00	0.00	18.00	24.00	1.00	4.00	3.00	0.00	18.00
"FBgn0050460"	18.00	13.00	19.00	47.00	64.00	84.00	38.00	56.00	55.00	172.00	191.00	168.00
"FBgn0050461"	0.00	2.55	0.00	1.00	0.00	0.00	2.50	4.86	6.00	2.49	9.44	4.00
"FBgn0050462"	1.00	1.45	1.00	0.00	1.00	3.00	2.50	4.14	5.00	6.51	8.56	10.00
"FBgn0050463"	2171.00	1731.00	1492.00	1382.00	1480.00	1845.00	465.00	393.00	266.00	737.00	770.00	712.00
"FBgn0050464"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050466"	88.00	82.00	87.00	66.00	97.00	96.00	18.00	19.00	28.00	25.00	50.00	22.00
"FBgn0050467"	2015.00	1858.00	1517.00	1261.00	1575.00	1478.00	1939.00	2099.00	1896.00	1509.00	1736.00	1563.00
"FBgn0050468"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050469"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050471"	0.00	0.00	1.00	1.00	0.00	1.00	0.00	1.00	3.00	1.00	3.00	4.00
"FBgn0050472"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050476"	496.00	525.00	480.00	351.00	515.00	430.00	589.00	656.00	728.00	588.00	822.00	575.00
"FBgn0050479"	12.67	8.34	31.11	0.00	0.00	1.96	11.31	23.08	13.00	0.00	0.50	0.00
"FBgn0050480"	9.33	4.66	19.89	0.00	0.00	1.04	8.69	13.92	20.00	0.00	0.50	5.00
"FBgn0050481"	627.93	664.50	587.52	457.80	603.00	543.63	263.90	274.17	295.14	369.22	455.58	329.20
"FBgn0050484"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	6.00	5.00	3.00	3.00	1.00
"FBgn0050485"	0.00	0.00	1.00	0.00	0.00	3.00	6.00	11.00	6.00	1.00	2.00	1.00
"FBgn0050486"	0.00	0.00	0.00	12.00	7.00	20.00	1.00	0.00	3.00	26.00	23.00	36.00
"FBgn0050487"	0.00	0.00	0.00	0.00	0.00	0.00	2.00	4.00	3.00	0.00	4.00	2.00
"FBgn0050488"	0.00	0.00	0.00	9.00	13.00	39.00	1.00	1.00	1.00	41.00	53.00	62.00
"FBgn0050489"	191.00	226.00	239.00	162.00	189.00	168.00	97.00	103.00	99.00	213.00	333.00	231.00
"FBgn0050491"	204.00	184.00	161.00	148.00	155.00	185.00	18.00	29.00	18.00	51.00	58.00	45.00
"FBgn0050493"	362.00	338.00	243.00	351.00	371.00	383.00	111.00	159.00	203.00	169.00	234.00	136.00
"FBgn0050495"	6.00	7.00	7.00	4.00	12.00	17.00	9.00	17.00	21.00	10.00	37.00	26.00
"FBgn0050496"	731.00	685.00	606.00	537.00	676.00	694.00	766.00	827.00	744.00	810.00	962.00	853.00
"FBgn0050497"	11365.00	8675.00	8092.00	8281.50	8887.50	10319.50	8497.00	7575.00	6946.50	9012.50	9960.00	9888.00
"FBgn0050499"	3402.00	3487.00	2719.00	2303.00	2852.00	2786.00	4131.00	4685.00	4973.00	3481.00	4682.00	3897.00
"FBgn0050502"	16.00	14.00	38.00	5.00	6.00	8.00	19.00	30.00	30.00	19.00	18.00	12.00
"FBgn0050503"	17.81	33.32	32.00	9.32	22.10	11.56	12.49	21.46	43.86	19.45	52.86	33.08
"FBgn0050506"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0050509"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051002"	8.00	15.00	9.00	68.00	103.00	179.00	55.00	88.00	87.00	399.00	1116.00	403.00
"FBgn0051004"	171.00	137.00	449.00	10.00	11.00	185.00	345.00	474.00	408.00	180.00	211.00	327.00
"FBgn0051005"	535.00	481.00	445.00	499.00	563.00	627.00	190.00	115.00	140.00	294.00	251.00	224.00
"FBgn0051007"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051008"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051010"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051013"	1.00	2.00	3.00	3.00	1.00	6.00	1.00	0.00	0.00	3.00	1.00	3.00
"FBgn0051014"	1.00	1.00	3.00	12.00	4.00	29.00	13.00	15.00	11.00	57.00	52.00	29.00
"FBgn0051015"	8.00	10.00	8.00	6.00	5.00	12.00	14.00	13.00	18.00	7.00	11.00	7.00
"FBgn0051016"	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2.00	2.00	1.00
"FBgn0051017"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	1.00	0.00
"FBgn0051019"	0.00	0.00	0.00	0.00	0.00	2.00	5.00	2.00	2.00	1.00	3.00	2.00
"FBgn0051021"	0.00	0.00	0.00	9.00	4.00	5.00	2.00	3.00	3.00	4.00	4.00	6.00
"FBgn0051023"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051025"	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00	1.00
"FBgn0051028"	2.00	1.00	2.00	8.00	5.00	12.00	9.00	3.00	0.00	28.00	14.00	25.00
"FBgn0051029"	16.00	19.00	8.00	9.00	4.00	11.00	5.00	4.00	8.00	4.00	7.00	7.00
"FBgn0051030"	10.00	13.00	24.00	15.00	3.00	48.00	28.00	50.00	42.00	24.00	36.00	41.00
"FBgn0051032"	44.00	47.00	35.00	15.00	28.00	27.00	45.00	54.00	62.00	32.00	79.00	60.00
"FBgn0051036"	1.00	2.00	0.00	1.00	0.00	3.00	5.00	4.00	1.00	3.00	2.00	2.00
"FBgn0051038"	13.00	8.00	9.00	19.00	16.00	44.00	36.00	58.00	63.00	103.00	132.00	82.00
"FBgn0051040"	718.00	735.00	559.00	575.00	559.00	641.00	104.00	158.00	193.00	211.00	323.00	234.00
"FBgn0051041"	1.00	4.00	8.00	3.00	5.00	5.00	14.00	17.00	13.00	7.00	6.00	16.00
"FBgn0051044"	171.00	224.00	203.00	72.00	135.00	107.00	251.00	216.00	254.00	162.00	210.00	125.00
"FBgn0051050"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051051"	1.00	0.00	2.00	1.00	2.00	9.00	6.00	1.00	4.00	5.00	5.00	5.00
"FBgn0051053"	230.00	215.00	162.00	134.00	143.00	147.00	232.00	255.00	275.00	200.00	233.00	195.00
"FBgn0051054"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051055"	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051064"	1082.00	941.00	751.00	834.00	841.00	1024.00	504.00	496.00	621.00	549.00	769.00	505.00
"FBgn0051065"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
"FBgn0051068"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
"FBgn0051070"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051071"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051072"	1142.00	952.00	797.00	1142.00	1222.00	1415.00	859.00	874.00	624.00	1250.00	1293.00	1428.00
"FBgn0051075"	1196.00	1363.00	879.00	1407.00	1270.00	1567.00	13.00	38.00	29.00	43.00	102.00	58.00
"FBgn0051076"	1.00	1.00	6.00	0.00	0.00	1.00	3.00	1.00	5.00	4.00	0.00	5.00
"FBgn0051077"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051080"	1.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.00	0.00
"FBgn0051081"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051086"	42.33	46.14	151.20	1.64	0.00	15.96	86.93	241.76	297.36	15.85	4.81	29.10
"FBgn0051087"	4.00	7.00	24.00	0.00	0.00	0.00	12.00	34.00	34.00	1.00	1.00	2.00
"FBgn0051088"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051089"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051091"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	6.00	2.00	1.00	0.00	0.00
"FBgn0051092"	7411.78	5879.09	5216.50	4485.83	4559.82	5559.96	3480.34	2694.93	2124.39	4066.83	3974.00	4008.73
"FBgn0051093"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051097"	3.00	3.00	7.00	0.00	0.00	0.00	3.00	8.00	6.00	1.00	4.00	3.00
"FBgn0051098"	507.00	475.00	448.00	305.00	308.00	330.00	409.00	483.00	418.00	324.00	383.00	306.00
"FBgn0051099"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051100"	6.00	2.00	16.00	3.00	0.00	14.00	19.00	20.00	17.00	13.00	11.00	14.00
"FBgn0051102"	4.00	4.00	4.00	2.00	0.00	4.00	4.00	6.00	6.00	6.00	9.00	7.00
"FBgn0051103"	3.00	0.00	2.00	1.00	0.00	6.00	4.00	5.00	5.00	3.00	3.00	1.00
"FBgn0051104"	3.00	3.00	9.00	0.00	0.00	0.00	4.00	6.00	9.00	0.00	0.00	6.00
"FBgn0051105"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00
"FBgn0051106"	11.00	9.00	42.00	2.00	7.00	12.00	10.00	22.00	28.00	7.00	14.00	16.00
"FBgn0051108"	3241.36	3133.02	2684.76	2620.76	3087.81	3350.38	3265.67	3304.47	2853.23	3330.40	3897.73	3875.76
"FBgn0051109"	815.00	795.00	753.00	640.00	782.00	760.00	602.00	632.00	612.00	757.00	953.00	706.00
"FBgn0051111"	318.00	288.00	293.00	195.00	314.00	280.00	374.00	461.00	445.00	363.00	537.00	453.00
"FBgn0051115"	0.00	0.00	0.00	0.00	2.00	0.00	1.00	1.00	1.00	1.00	0.00	2.00
"FBgn0051116"	25.00	11.00	43.00	14.00	7.00	19.00	23.00	38.00	44.00	32.00	27.00	41.00
"FBgn0051118"	53.00	46.17	38.14	53.00	84.39	92.21	97.00	113.39	129.86	144.32	205.33	173.80
"FBgn0051119"	91.00	90.00	83.00	44.00	57.00	55.00	96.00	96.00	101.00	52.00	73.00	45.00
"FBgn0051121"	6.00	3.00	5.00	33.00	19.00	82.00	17.00	25.00	15.00	142.00	108.00	114.00
"FBgn0051122"	2336.00	2033.00	1514.00	1770.00	1811.00	2159.00	1211.00	1096.00	1141.00	1312.00	1415.00	1223.00
"FBgn0051125"	26.00	26.00	16.00	31.00	65.00	78.00	86.00	142.00	180.00	165.00	230.00	205.00
"FBgn0051126"	370.00	442.00	353.00	342.00	380.00	396.00	329.00	365.00	416.00	343.00	466.00	374.00
"FBgn0051128"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051130"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0051131"	41.00	55.00	32.50	29.50	123.50	83.00	572.00	775.00	910.00	421.00	708.50	616.50
"FBgn0051133"	378.00	332.00	311.00	241.00	314.00	318.00	183.00	183.00	180.00	124.00	164.00	108.00
"FBgn0051139"	0.00	0.00	0.00	1.00	0.00	0.00	2.00	3.00	8.00	1.00	1.00	1.00
